source_vertex_id,target_vertex_id,distance
1260,4787,0.000000
1261,4788,0.000000
1262,4789,0.000000
1263,4790,0.000000
1264,4791,0.000000
1265,4792,0.000000
1266,4793,0.000000
1267,4794,0.000000
1268,4795,0.000000
1269,4796,0.000000
1270,4797,0.000000
1271,4798,0.000000
1272,4799,0.000000
1273,4800,0.000004
1274,4801,0.000004
1275,4802,0.000000
1276,4803,0.000000
1277,4804,0.000000
1278,4805,0.000000
1279,4806,0.000000
1280,4807,0.000000
1281,4808,0.000000
1282,4809,0.000000
1283,4810,0.000000
1284,4811,0.000000
1285,4812,0.000000
1286,4813,0.000000
1287,4814,0.000000
1288,4815,0.000000
1289,4816,0.000000
1290,4817,0.000000
1291,4818,0.000000
1292,4819,0.000000
1293,4820,0.000000
1294,4821,0.000000
1295,4822,0.000000
1296,4823,0.000000
1297,4824,0.000000
1298,4825,0.000000
1299,4826,0.000000
1300,4827,0.000000
1301,4828,0.000000
1302,4829,0.000000
1303,4830,0.000000
1304,4831,0.000000
1305,4832,0.000000
1306,4833,0.000000
1307,4834,0.000000
1308,4835,0.000000
1309,4836,0.000000
1310,4837,0.000000
1311,4838,0.000000
1312,4839,0.000000
1313,4840,0.000000
1314,4841,0.000000
1315,4842,0.000000
1316,4843,0.000000
1317,4844,0.000000
1318,4845,0.000000
1319,4846,0.000000
1320,4847,0.000000
1321,4848,0.000001
1322,4849,0.000000
1323,4850,0.000000
1324,4851,0.000000
1325,4852,0.000000
1326,4853,0.000000
1327,4854,0.000000
1328,4855,0.000000
1329,4856,0.000000
1330,4859,0.000000
1331,4858,0.000000
1332,4857,0.000000
1333,4861,0.000000
1334,4860,0.000000
1335,4862,0.000000
1336,4863,0.000000
1337,4865,0.000000
1338,4864,0.000000
1339,4866,0.000000
1340,4867,0.000000
1341,4869,0.000000
1342,4868,0.000000
1343,4871,0.000000
1344,4870,0.000000
1345,4872,0.000001
1346,4873,0.000001
1347,4874,0.000000
1348,4876,0.000000
1349,4875,0.000000
1350,4877,0.000000
1351,4879,0.000001
1352,4878,0.000000
1353,4881,0.000000
1354,4880,0.000001
1355,4882,0.000000
1356,4883,0.000000
1357,4884,0.000001
1358,4885,0.000001
1359,4886,0.000000
1360,4887,0.000000
1361,4888,0.000000
1362,4889,0.000000
1363,4890,0.000000
